Time	cb	gl	xy
1.920000000000000000e+02	1.510024538836619579e+00	8.260613536290245307e+00	4.352585519318097340e+00
1.950000000000000000e+02	1.577017397882960470e+00	8.626677309412464467e+00	4.991626886529986429e+00
1.980000000000000000e+02	1.550741531209942625e+00	8.423213214887075750e+00	4.591828648222160858e+00
2.010000000000000000e+02	1.594755765847892581e+00	9.473873502260213186e+00	5.412288022926545317e+00
2.040000000000000000e+02	1.609442310656771236e+00	9.225306399252582779e+00	5.154815666693596476e+00
2.070000000000000000e+02	1.572459599955404297e+00	9.506840740616340213e+00	5.398056571991593167e+00
2.100000000000000000e+02	1.600878597791605351e+00	9.725011321617937909e+00	5.573224785991921948e+00
2.130000000000000000e+02	1.585525089525303244e+00	9.501172371695627561e+00	5.021941999158541670e+00
2.160000000000000000e+02	1.621865453358804166e+00	9.079823490496167437e+00	5.086285328006867168e+00
2.190000000000000000e+02	1.536399156895418727e+00	9.221327150516078319e+00	5.185284291501646159e+00
2.220000000000000000e+02	1.560225576244689272e+00	9.905269648545390382e+00	5.573790563705665058e+00
2.250000000000000000e+02	1.567494520540838598e+00	9.467150045022183491e+00	5.471757239242116100e+00
2.280000000000000000e+02	1.504881826703184711e+00	9.090855812482830700e+00	4.758015551458248282e+00
2.310000000000000000e+02	1.545608598102016673e+00	9.549799946024711161e+00	5.368076540647376937e+00
2.340000000000000000e+02	1.519758900131591428e+00	9.578532609902651984e+00	5.139470273143836643e+00
2.370000000000000000e+02	1.549882554808391211e+00	9.060534399701849040e+00	5.128343976715372676e+00
2.400000000000000000e+02	1.549651657473282818e+00	1.023306623263312787e+01	5.401763832448563285e+00
2.430000000000000000e+02	1.400565735605689976e+00	9.788764146965146296e+00	5.550324722007482947e+00
2.460000000000000000e+02	1.396479511719775690e+00	9.451754491252758683e+00	5.363316801621913932e+00
2.490000000000000000e+02	1.542054557219703748e+00	7.749101989987437378e+00	4.042343364980679254e+00
2.520000000000000000e+02	1.594358540743907593e+00	9.557627021315319382e+00	5.440348915088240034e+00
2.550000000000000000e+02	1.489030155459323046e+00	9.650921624631017437e+00	5.242737804979048732e+00
2.580000000000000000e+02	1.515041697308090463e+00	9.846522316051062873e+00	5.199437198203879618e+00
2.610000000000000000e+02	1.605796131288893758e+00	9.237647396434065072e+00	5.384733792989452539e+00
2.640000000000000000e+02	1.523883087136535419e+00	9.737753006054955307e+00	5.199688728855692332e+00
2.670000000000000000e+02	1.538227776346990927e+00	9.877069885648115388e+00	5.648302736568696858e+00
2.700000000000000000e+02	1.502912330400350438e+00	1.003108669191215441e+01	5.165034368034444157e+00
2.730000000000000000e+02	1.538582870822798210e+00	9.808501539674026048e+00	5.429595607280990777e+00
2.760000000000000000e+02	1.563863557287679118e+00	9.635932128383174700e+00	5.662198887490626831e+00
2.790000000000000000e+02	1.563041941167800930e+00	1.057474541063399975e+01	6.001137628593489204e+00
2.820000000000000000e+02	1.421815742848829611e+00	9.534935903612090868e+00	5.376129111476031674e+00
2.850000000000000000e+02	1.450721431768596581e+00	1.022554055915645144e+01	5.737647148146098885e+00
2.880000000000000000e+02	1.349280430619572257e+00	9.462314035323720063e+00	5.370330937130376014e+00
2.910000000000000000e+02	1.521718588108501802e+00	1.054218869210668430e+01	5.592485094120007716e+00
2.940000000000000000e+02	1.389398006110905470e+00	9.188102095163031890e+00	5.103550541218780268e+00
2.970000000000000000e+02	1.501929152186428862e+00	9.846118136563667633e+00	5.299938399002013689e+00
3.000000000000000000e+02	1.522539516685293748e+00	9.815435851012688673e+00	5.238500858541280003e+00
3.030000000000000000e+02	1.535712659459501861e+00	1.078815212024762893e+01	5.868248435345009284e+00
3.060000000000000000e+02	1.576991448074487323e+00	1.072938933916716131e+01	6.024023991610881090e+00
3.090000000000000000e+02	1.507292036878383090e+00	1.061807439489080451e+01	5.515026784032673213e+00
3.120000000000000000e+02	1.492891727176645311e+00	9.801667371477011059e+00	5.272924558999566358e+00
3.150000000000000000e+02	1.557690773054658750e+00	1.044346961219574332e+01	5.837830225668442452e+00
3.180000000000000000e+02	1.359688761608087271e+00	9.850166826162723765e+00	5.516812390089641305e+00
3.210000000000000000e+02	1.565105000643634892e+00	1.087108164166379964e+01	5.989704168565390674e+00
3.240000000000000000e+02	1.552044412451202282e+00	1.082520317424462242e+01	5.970600295713448524e+00
3.270000000000000000e+02	1.554891531407503358e+00	1.040165229276663794e+01	5.832090580477744091e+00
3.300000000000000000e+02	1.558941368094053370e+00	1.029385278835101580e+01	5.788567119633732716e+00
3.330000000000000000e+02	1.529603087378643700e+00	1.055455520409918435e+01	5.869817100393565745e+00
3.360000000000000000e+02	1.370029886768132421e+00	1.005930966828382189e+01	5.617901774056281106e+00
3.390000000000000000e+02	1.513076231647275449e+00	1.109816646068952295e+01	6.071734807249791643e+00
3.420000000000000000e+02	1.551108403851042095e+00	1.060746320788064168e+01	5.853093109684497364e+00
3.450000000000000000e+02	1.523348829706926422e+00	1.045325450448832072e+01	5.811598760210644699e+00
3.480000000000000000e+02	1.521425063133039268e+00	1.070324990734894754e+01	5.626474204435697679e+00
3.510000000000000000e+02	1.538589054893750419e+00	1.056967414731386334e+01	5.825564028571731612e+00
3.540000000000000000e+02	1.505238701493870845e+00	1.076718097031420918e+01	6.001702927245737840e+00
3.570000000000000000e+02	1.442694258407213548e+00	1.094408795189871775e+01	5.619937174778655731e+00
3.600000000000000000e+02	1.574109556548822786e+00	1.049733497208837818e+01	5.839297788124899746e+00
3.630000000000000000e+02	1.543748538875669540e+00	1.180441341225885132e+01	6.370218317956842569e+00
3.660000000000000000e+02	1.523824561023996660e+00	1.036321012801085040e+01	5.670378435271737239e+00
3.690000000000000000e+02	1.352935129827449678e+00	1.034838519719687966e+01	5.597137230888957760e+00
3.720000000000000000e+02	1.557090772743053853e+00	1.022701318480826593e+01	5.609044218956115380e+00
3.750000000000000000e+02	1.512998286450094154e+00	1.042577269396302775e+01	5.749542925876989230e+00
3.780000000000000000e+02	1.553054256038727932e+00	1.117790626350291028e+01	6.145001768383361096e+00
3.810000000000000000e+02	1.461660688176531719e+00	1.110083534336935607e+01	5.633443605623882355e+00
3.840000000000000000e+02	1.360978009887815476e+00	1.072849826361310832e+01	5.785706363441454947e+00
3.870000000000000000e+02	1.437894703568948440e+00	1.054167228943999746e+01	5.464733065002626233e+00
3.900000000000000000e+02	1.577734023670638086e+00	1.097368694165620973e+01	6.093808761181183087e+00
3.930000000000000000e+02	1.362690938907886062e+00	1.026622387693704574e+01	5.755154777138146827e+00
3.960000000000000000e+02	1.356023040595284002e+00	1.086912396934236469e+01	6.108871702882497701e+00
3.990000000000000000e+02	1.510612173790530699e+00	1.071232270632226502e+01	5.799427402629955708e+00
4.020000000000000000e+02	1.530971504205257627e+00	1.155712583112426550e+01	6.219633431270940704e+00
4.050000000000000000e+02	1.547985478927289105e+00	1.212974573669920986e+01	6.665339280257548182e+00
4.080000000000000000e+02	1.512027837084976900e+00	1.122138691073182493e+01	6.015932550539242030e+00
4.110000000000000000e+02	1.493116764650849193e+00	1.072533034937401197e+01	5.795279229650299513e+00
4.140000000000000000e+02	1.419664731329316920e+00	1.106825095427146266e+01	5.610942227932466331e+00
4.170000000000000000e+02	1.343968010862749418e+00	1.029119941806955651e+01	5.808158658173740996e+00
4.200000000000000000e+02	1.546525332365082495e+00	1.066179119180421964e+01	6.066687437122849857e+00
4.230000000000000000e+02	1.497101910779238931e+00	1.150585928158720073e+01	6.251690224426639020e+00
4.260000000000000000e+02	1.466356219782182890e+00	1.130099750135322978e+01	5.918361237022686794e+00
4.290000000000000000e+02	1.447589595201835166e+00	1.077909393939596683e+01	5.476490813781485834e+00
4.320000000000000000e+02	1.521336741078964216e+00	1.096406876692796750e+01	6.033884138812604547e+00
4.350000000000000000e+02	1.568784559488110908e+00	1.154059779705592170e+01	6.296426246572140784e+00
4.380000000000000000e+02	1.503620391941187240e+00	1.128134189017495892e+01	6.068368105232737619e+00
4.410000000000000000e+02	1.537410532242858396e+00	1.061125155598116088e+01	5.882657760635505717e+00
4.440000000000000000e+02	1.512944737659067673e+00	1.171492018552032732e+01	6.272425802093509972e+00
4.470000000000000000e+02	1.374603337226458777e+00	1.104994880954973624e+01	6.068040252897722198e+00
4.500000000000000000e+02	1.544923773079201146e+00	1.122011321621385171e+01	6.005671633834377410e+00
4.530000000000000000e+02	1.474591239774738716e+00	1.100624581302321836e+01	5.833497335198885914e+00
4.560000000000000000e+02	1.535249528349403647e+00	1.191857369584622717e+01	6.426378137624447540e+00
4.590000000000000000e+02	1.415158073665887084e+00	1.100010691354405878e+01	5.499765114726916870e+00
4.620000000000000000e+02	1.472258203618214134e+00	1.179574252859868366e+01	6.341769944205128517e+00
4.650000000000000000e+02	1.510341410310990673e+00	1.146007035576007560e+01	6.205507404381123138e+00
4.680000000000000000e+02	1.359614620247225236e+00	1.091329715631973762e+01	6.105754073444906282e+00
4.710000000000000000e+02	1.433943664548908981e+00	1.154250656675984033e+01	6.015410460341201748e+00
4.740000000000000000e+02	1.521287533336565634e+00	1.162724327962717830e+01	6.309982470377185848e+00
4.770000000000000000e+02	1.500522243917992604e+00	1.102451157035080875e+01	6.042671693982976322e+00
4.800000000000000000e+02	1.477033004195734911e+00	1.091471553452253751e+01	6.110668616090263683e+00
4.830000000000000000e+02	1.430017684932743505e+00	1.136329678733259918e+01	5.897355265388989132e+00
4.860000000000000000e+02	1.299482278443784722e+00	1.073543678219460062e+01	5.863395889614231749e+00
4.890000000000000000e+02	1.341395550353192689e+00	1.092003813871812135e+01	5.935809295933316854e+00
4.920000000000000000e+02	1.461714796760880786e+00	1.129524497651259551e+01	6.061333197696074926e+00
4.950000000000000000e+02	1.460866315872733523e+00	1.234745521095367948e+01	6.549572333013335523e+00
4.980000000000000000e+02	1.525136865021505805e+00	1.159465879081237283e+01	6.292466726271740640e+00
5.010000000000000000e+02	1.502525935920629774e+00	1.157834255110531352e+01	6.195324913697980662e+00
5.040000000000000000e+02	1.486032914976900265e+00	1.170684011170476424e+01	6.354846334779669981e+00
5.070000000000000000e+02	1.481355958548716822e+00	1.125944058248408375e+01	6.039277289207263699e+00
5.100000000000000000e+02	1.387298439573661835e+00	1.113151183065822813e+01	6.084632948417621812e+00
5.130000000000000000e+02	1.490387309914635416e+00	1.082303842933839100e+01	6.048163466985620573e+00
5.160000000000000000e+02	1.505552354025599726e+00	1.081959490083967701e+01	5.924047030818288206e+00
5.190000000000000000e+02	1.541900776122578920e+00	1.098011989835366364e+01	6.105347739901208826e+00
5.220000000000000000e+02	1.522491993175732361e+00	1.111919462102057388e+01	6.146800999940254862e+00
5.250000000000000000e+02	1.286528197419929187e+00	9.927568327028847506e+00	5.434640480770843496e+00
5.280000000000000000e+02	1.365532442619125986e+00	1.076240648672311373e+01	5.918686646843501542e+00
5.310000000000000000e+02	1.460965528214055009e+00	1.134871696659477536e+01	5.716309587388611391e+00
5.340000000000000000e+02	1.451268203986792127e+00	1.173762904164212806e+01	6.111473237672653269e+00
5.370000000000000000e+02	1.502271459625046379e+00	1.111665929463240410e+01	5.929406122284526681e+00
5.400000000000000000e+02	1.509885753360521887e+00	1.076394318388410198e+01	5.842869952692062441e+00
5.430000000000000000e+02	1.514039191917992744e+00	1.112657852769587841e+01	6.201391244986830031e+00
5.460000000000000000e+02	1.535419177817277214e+00	1.155903659517720961e+01	6.393086196958871703e+00
5.490000000000000000e+02	1.539778045545739715e+00	1.109113116396868293e+01	6.141328957623679585e+00
5.520000000000000000e+02	1.518501863589358569e+00	1.111477364991503336e+01	6.084127305645440131e+00
5.550000000000000000e+02	1.480826420152598910e+00	1.143830169010383457e+01	6.112495219168326166e+00
5.580000000000000000e+02	1.525209595416558983e+00	1.230789366567433518e+01	6.685942004172881425e+00
5.610000000000000000e+02	1.518855774621034715e+00	1.214734515409537075e+01	6.564842905911786097e+00
5.640000000000000000e+02	1.487462869806264854e+00	1.076308914776342007e+01	5.868479505890720205e+00
5.670000000000000000e+02	1.291879061576882703e+00	1.145504213599709509e+01	6.188285652902925982e+00
5.700000000000000000e+02	1.406390316377040151e+00	1.153886774644451307e+01	5.876158704611024852e+00
5.730000000000000000e+02	1.368092533519424059e+00	1.085093588469758252e+01	6.024115071733535665e+00
5.760000000000000000e+02	1.464402483717464731e+00	1.161471432167847873e+01	6.289551327646835333e+00
5.790000000000000000e+02	1.490121076672246136e+00	1.058201628055136823e+01	5.934988762994696465e+00
5.820000000000000000e+02	1.518698857437696947e+00	1.106284359225900360e+01	6.013874374565956415e+00
5.850000000000000000e+02	1.538437951912584367e+00	1.148337626539967538e+01	6.119144992028862973e+00
5.880000000000000000e+02	1.517348742357626845e+00	1.158203061716656634e+01	6.347065655488056457e+00
5.910000000000000000e+02	1.498713943865756626e+00	1.099408744698744123e+01	6.121908990491259139e+00
5.940000000000000000e+02	1.498125452552268033e+00	1.148714489050244048e+01	6.194287041828995477e+00
5.970000000000000000e+02	1.482730999675691663e+00	1.238067829933615371e+01	6.235514207135848253e+00
6.000000000000000000e+02	1.541387746794586899e+00	1.104168696689451679e+01	6.017525668174245723e+00
6.030000000000000000e+02	1.541459693373749218e+00	1.155159130436234349e+01	6.431161072427146408e+00
6.060000000000000000e+02	1.470681267498610056e+00	1.135427857975014376e+01	5.916036970727523325e+00
6.090000000000000000e+02	1.546946859119608941e+00	1.110194209927645304e+01	6.111971119463531110e+00
6.120000000000000000e+02	1.484782865355203541e+00	1.055984896158252440e+01	5.804854587384968845e+00
6.150000000000000000e+02	1.522302134471462898e+00	1.102349327484377639e+01	6.143525554213212558e+00
6.180000000000000000e+02	1.577511667742433232e+00	1.096494259098317947e+01	5.781311381165210150e+00
6.210000000000000000e+02	1.398662835570646967e+00	1.030839928764696012e+01	5.213018811184756629e+00
6.240000000000000000e+02	1.523665641684241345e+00	1.133697787065942819e+01	6.107225707239332557e+00
6.270000000000000000e+02	1.400616684021977809e+00	1.101281411042613989e+01	5.516647029247994993e+00
6.300000000000000000e+02	1.216199166794304176e+00	6.970189531800821570e+00	4.250701390118949874e+00
6.330000000000000000e+02	1.456864701478037372e+00	1.124672016413183684e+01	6.252443805429688695e+00
6.360000000000000000e+02	1.458595950654652196e+00	1.062676106937422027e+01	5.817220516087582283e+00
6.390000000000000000e+02	1.360166454221559240e+00	1.098836570191493500e+01	6.145744020519751771e+00
6.420000000000000000e+02	1.525473922838996854e+00	1.135166988953772105e+01	6.160120270858243430e+00
6.450000000000000000e+02	1.502076298514988695e+00	1.044800927275399971e+01	5.657794748701761911e+00
6.480000000000000000e+02	1.520211780993490969e+00	1.124916309398457059e+01	6.121546724000128670e+00
6.510000000000000000e+02	1.551286982005692039e+00	1.144029812561556803e+01	6.420121205650229257e+00
6.540000000000000000e+02	1.350974404328266543e+00	1.105959940573873368e+01	6.053053612632659508e+00
6.570000000000000000e+02	1.423100065961408367e+00	1.151937189075025536e+01	6.071518350824208099e+00
6.600000000000000000e+02	1.540037927299443332e+00	1.135064987383589319e+01	6.204868844596660438e+00
6.630000000000000000e+02	1.492018285148230206e+00	1.109072074724859291e+01	6.242683125328991167e+00
6.660000000000000000e+02	1.345497357362869684e+00	1.137150447401237940e+01	6.345393245990081255e+00
6.690000000000000000e+02	1.559006683008013372e+00	1.148434323545900781e+01	6.275786054530485103e+00
6.720000000000000000e+02	1.525955034220811246e+00	1.088905115062548035e+01	5.884408297117435183e+00
6.750000000000000000e+02	1.327907171892949378e+00	1.066588301460057409e+01	5.886577380503124068e+00
6.780000000000000000e+02	1.354093304973694734e+00	1.055233202441611340e+01	5.867791996784769815e+00
6.810000000000000000e+02	1.520918254177616280e+00	1.077019718351961686e+01	6.101829873581289476e+00
6.840000000000000000e+02	1.332147367638643942e+00	1.062315381578092222e+01	5.746733322565375168e+00
6.870000000000000000e+02	1.513650507818602886e+00	1.175404556392060762e+01	6.312810195555285553e+00
6.900000000000000000e+02	1.347774208616579372e+00	1.124989062793017425e+01	6.118772241250185928e+00
6.930000000000000000e+02	1.505441553315165493e+00	1.105783205254884827e+01	5.987944206193370533e+00
6.960000000000000000e+02	1.475322827822987071e+00	1.199808726125423064e+01	6.398158550559239544e+00
6.990000000000000000e+02	1.481871254604364196e+00	1.107511985804754140e+01	6.075678463789219386e+00
7.020000000000000000e+02	1.517693848941633838e+00	1.135309723138151483e+01	6.335197158113394345e+00
7.050000000000000000e+02	1.487686748639629464e+00	1.152604011831849107e+01	6.067125262006264563e+00
7.080000000000000000e+02	1.494556750253477118e+00	1.118627305572186614e+01	5.941908137580009353e+00
7.110000000000000000e+02	1.516348302573369278e+00	1.196953482136309788e+01	6.556137672261840521e+00
7.140000000000000000e+02	1.512640690574174496e+00	1.135486561190998245e+01	6.084499252937340508e+00
7.170000000000000000e+02	1.346514859388576957e+00	1.059811274023484451e+01	5.904405495933700010e+00
7.200000000000000000e+02	1.510021206980024067e+00	1.152517050369927887e+01	6.308017669399474947e+00
7.230000000000000000e+02	1.378408336963879322e+00	1.114128914214917998e+01	6.262702026600085681e+00
7.260000000000000000e+02	1.496175785238941902e+00	1.112370323869925137e+01	6.125329383010363671e+00
7.290000000000000000e+02	1.410927078210313379e+00	1.063083924462181074e+01	5.988576004530445474e+00
7.320000000000000000e+02	1.484754576206171794e+00	1.078027293539830644e+01	5.845319465482631927e+00
7.350000000000000000e+02	1.488746036614269741e+00	1.106236863222265754e+01	6.010520624170220039e+00
7.380000000000000000e+02	1.496673673437492802e+00	1.204230747491329190e+01	6.568931182880954900e+00
7.410000000000000000e+02	1.368206234814331790e+00	1.077496430211168210e+01	6.015894429729733872e+00
7.440000000000000000e+02	1.497987544099491197e+00	1.069439679742119687e+01	5.889333787867232495e+00
7.470000000000000000e+02	1.503213592066690030e+00	1.103015214707653335e+01	5.955596256171842739e+00
7.500000000000000000e+02	1.465998558480753777e+00	1.138800024611328787e+01	6.244591075529124069e+00
7.530000000000000000e+02	1.546877161388245714e+00	1.174757484332671176e+01	6.349736256070956486e+00
7.560000000000000000e+02	1.512197704024944134e+00	1.196939423436904626e+01	6.637158836954979435e+00
7.590000000000000000e+02	1.324485743398251758e+00	1.093562857585030734e+01	5.942138422634152484e+00
7.620000000000000000e+02	1.386353708071328850e+00	1.055260698575984435e+01	5.904426773240348147e+00
7.650000000000000000e+02	1.514472610708691214e+00	1.069635651357293149e+01	5.978770956498650868e+00
7.680000000000000000e+02	1.472120585503587042e+00	1.136450200665084509e+01	6.045322685778029559e+00
7.710000000000000000e+02	1.439689295596135565e+00	1.161958870924194009e+01	6.052986639516995560e+00
7.740000000000000000e+02	1.483726744448510271e+00	1.123116555954234741e+01	6.143970131312427974e+00
7.770000000000000000e+02	1.416656357208853079e+00	1.185902315086182846e+01	6.137145036288665700e+00
7.800000000000000000e+02	1.403819365271384401e+00	1.149368468043490843e+01	6.239754952612263317e+00
7.830000000000000000e+02	1.584207331227755589e+00	1.226512525158066325e+01	6.567899744462358136e+00
7.860000000000000000e+02	1.313958198610116090e+00	1.287299027169699350e+01	6.635258716891562436e+00
7.890000000000000000e+02	1.433612379807702286e+00	1.133133299143642780e+01	6.017736723360009421e+00
7.920000000000000000e+02	1.464274318079600956e+00	1.078438346698237460e+01	5.812654985161367804e+00
7.950000000000000000e+02	1.482291407737367672e+00	1.057379300841097702e+01	5.739178992025234294e+00
7.980000000000000000e+02	1.449509802247451962e+00	1.081766764940490511e+01	5.752986089564745775e+00
8.010000000000000000e+02	1.303996931073656773e+00	1.029126272844665912e+01	5.543910576777203225e+00
8.040000000000000000e+02	1.494104996049554712e+00	1.073383226307199223e+01	5.785964237633856477e+00
8.070000000000000000e+02	1.487766363260434765e+00	1.018018109217876876e+01	5.252992956223403453e+00
8.100000000000000000e+02	1.547411523981951920e+00	1.048250679668772278e+01	5.671661446148972274e+00
8.130000000000000000e+02	1.476627623639453546e+00	1.057069680170853943e+01	5.405731065518784462e+00
8.160000000000000000e+02	1.524935089644174901e+00	1.085967224304794776e+01	5.811740803299093372e+00
8.190000000000000000e+02	1.520736494405145578e+00	1.067479430439479060e+01	5.760229788005860385e+00
8.220000000000000000e+02	1.536254428961275398e+00	1.040642270102284073e+01	5.594162328072227908e+00
8.250000000000000000e+02	1.537530374181035331e+00	1.052690369275471838e+01	5.679231557755199056e+00
8.280000000000000000e+02	1.559243049972141026e+00	1.013071688269716120e+01	5.568787574751040026e+00
8.310000000000000000e+02	1.534604423969697873e+00	1.007658577882878781e+01	5.156256283665304530e+00
8.340000000000000000e+02	1.579824800921227679e+00	1.005337952662672052e+01	5.463032354094655929e+00
8.370000000000000000e+02	1.577501279581890570e+00	9.732495129275722689e+00	5.324247118167088288e+00
8.400000000000000000e+02	1.545230324565072477e+00	9.878919292843564293e+00	5.097680578446153632e+00
8.430000000000000000e+02	1.600771782264509335e+00	9.764484449338722172e+00	5.375164118863470897e+00
8.460000000000000000e+02	1.596291404601590580e+00	9.856357717809078878e+00	5.409406795892754971e+00
8.490000000000000000e+02	1.540049867610777445e+00	9.978672271259720006e+00	5.118755632757240548e+00
8.520000000000000000e+02	1.607376333948656866e+00	9.794649817890547894e+00	5.363800318973538594e+00
8.550000000000000000e+02	1.593222618193750328e+00	9.990491469077676712e+00	5.477499596631806966e+00
8.580000000000000000e+02	1.589127354295053474e+00	9.703911279784620092e+00	5.314929027201341860e+00
8.610000000000000000e+02	1.586975262003889942e+00	9.949061449588802120e+00	5.454110792907939320e+00
8.640000000000000000e+02	1.550701312141732569e+00	9.772962895384107895e+00	5.013575481517920984e+00
8.670000000000000000e+02	1.447183822308451440e+00	9.103389625871363577e+00	5.026663266636837157e+00
8.700000000000000000e+02	1.459662316820124150e+00	9.292171226233126191e+00	5.072034632064738702e+00
8.730000000000000000e+02	1.558175522198867125e+00	1.004302325282583830e+01	5.136998974037098264e+00
8.760000000000000000e+02	1.479549488532787560e+00	9.170962138335465141e+00	5.060315580935073498e+00
8.790000000000000000e+02	1.577730791343602723e+00	1.002947517941589695e+01	5.454115132884089334e+00
8.820000000000000000e+02	1.593983673098777754e+00	9.535681445611754015e+00	5.260524596386693119e+00
8.850000000000000000e+02	1.587071847049928541e+00	9.942892543143331707e+00	5.385066822911737106e+00
8.880000000000000000e+02	1.611499206880851798e+00	9.708361742221566004e+00	5.333797259046565209e+00
8.910000000000000000e+02	1.612511583192792308e+00	9.557089716519520550e+00	5.269942671949056745e+00
8.940000000000000000e+02	1.558496852300899960e+00	9.725625584373036148e+00	5.042412792006219391e+00
8.970000000000000000e+02	1.544089123118607798e+00	9.679242112091628769e+00	4.992879810906663884e+00
9.000000000000000000e+02	1.599999767531960160e+00	9.716578434585562363e+00	5.382137819216579189e+00
9.030000000000000000e+02	1.564151145960433809e+00	9.140667772502910182e+00	4.753814094868360485e+00
9.060000000000000000e+02	1.566291454213560197e+00	9.060363263169966430e+00	4.716245647706479360e+00
9.090000000000000000e+02	1.622334675064484033e+00	9.080674417701914081e+00	5.068295579401509876e+00
9.120000000000000000e+02	1.486396654411133333e+00	8.647869074405804213e+00	4.843494114820963148e+00
9.150000000000000000e+02	1.550748119435763739e+00	9.258333684905467820e+00	4.798680100551170113e+00
9.180000000000000000e+02	1.579589438108951693e+00	9.560147029110888539e+00	4.973595647364954075e+00
9.210000000000000000e+02	1.618452343861894072e+00	9.306502822180956258e+00	5.138614276683973969e+00
9.240000000000000000e+02	1.553002085598495174e+00	8.967222040162550201e+00	4.734685061543903117e+00
9.270000000000000000e+02	1.516690464950123163e+00	1.012775671636830310e+01	5.516893768327745917e+00
9.300000000000000000e+02	9.997725323227402150e-01	1.803507873587138022e+01	8.737796226642094766e+00
9.330000000000000000e+02	8.157283851671764952e-01	2.042113339515494630e+01	9.413922932859827952e+00
9.360000000000000000e+02	8.395094233522882865e-01	2.069160984498528677e+01	9.867806841129739936e+00
9.390000000000000000e+02	7.876652230075704697e-01	2.084594978628308581e+01	9.589099905966376625e+00
9.420000000000000000e+02	7.740448163753119726e-01	2.094175522743068996e+01	9.612123833859984146e+00
9.450000000000000000e+02	8.229283612638979006e-01	2.128870992756161229e+01	1.013217584840064944e+01
9.480000000000000000e+02	8.232615944308143696e-01	2.152167240272972393e+01	1.025386841232313273e+01
9.510000000000000000e+02	8.173527127425651573e-01	2.182954158251146737e+01	1.038750955541128818e+01
9.540000000000000000e+02	7.597700510945378793e-01	2.190148788447237393e+01	1.007635411268006642e+01
9.570000000000000000e+02	8.048673444079241790e-01	2.207397618280706908e+01	1.048904026317805460e+01
9.600000000000000000e+02	7.693668788280189075e-01	2.200355593564371759e+01	1.015178922462909306e+01
9.630000000000000000e+02	8.083258939054707159e-01	2.227443642737366147e+01	1.057828737234934202e+01
9.660000000000000000e+02	7.427887224425411272e-01	2.249720764446339771e+01	1.035276214989347743e+01
9.690000000000000000e+02	7.783871991371837940e-01	2.272810598482324451e+01	1.078584602517129021e+01
9.720000000000000000e+02	7.757090521815868112e-01	2.278594352310957305e+01	1.079965309272730778e+01
9.750000000000000000e+02	7.617615857154145242e-01	2.304539076532913100e+01	1.091606087823013738e+01
9.780000000000000000e+02	7.585539519769650685e-01	2.296827671720586039e+01	1.088852606773917486e+01
9.810000000000000000e+02	7.109722618701774799e-01	2.316067978704717234e+01	1.066829733686875059e+01
9.840000000000000000e+02	7.496671203616316337e-01	2.325684335931543956e+01	1.101552202732130681e+01
9.870000000000000000e+02	7.666033931724016703e-01	2.288230348194064590e+01	1.085279774586202706e+01
9.900000000000000000e+02	7.626374410609895182e-01	2.289700450319972092e+01	1.083423342538651646e+01
9.930000000000000000e+02	7.054543699235505949e-01	2.299727912865374435e+01	1.056250792669899319e+01
9.960000000000000000e+02	7.555710143236389342e-01	2.314328086411351038e+01	1.095138492079634496e+01
9.990000000000000000e+02	7.523855749898323841e-01	2.325174619779767937e+01	1.100949886452776738e+01
1.002000000000000000e+03	7.489142320115407259e-01	2.317934226211374238e+01	1.095651531717091842e+01
1.005000000000000000e+03	7.502110768661514051e-01	2.328575132625815058e+01	1.104246722553614291e+01
1.008000000000000000e+03	7.499928360472577493e-01	2.329248105127348012e+01	1.102170182493421713e+01
1.011000000000000000e+03	6.970506188311389462e-01	2.332305422081957857e+01	1.072631313289472388e+01
1.014000000000000000e+03	6.995318410209236948e-01	2.332821824566619284e+01	1.071962471047565302e+01
1.017000000000000000e+03	7.448104087129672202e-01	2.338333356480320901e+01	1.107353662920331416e+01
1.020000000000000000e+03	6.876992272673121409e-01	2.329811620813874740e+01	1.070684165219313400e+01
1.023000000000000000e+03	7.475338206814535758e-01	2.331562967223233329e+01	1.102961916617836025e+01
1.026000000000000000e+03	7.424689548505969405e-01	2.332734044466092627e+01	1.104179525233094949e+01
1.029000000000000000e+03	8.149342826976603282e-01	2.289736379051998227e+01	1.087942412375486612e+01
1.032000000000000000e+03	7.449450666663821607e-01	2.331990254318733236e+01	1.102329667855817519e+01
1.035000000000000000e+03	7.368832313520294885e-01	2.343742430985223280e+01	1.108627463176931904e+01
1.038000000000000000e+03	6.936077746770932251e-01	2.345734634386248985e+01	1.078770519434782216e+01
1.041000000000000000e+03	7.429183914215191642e-01	2.346547660938711033e+01	1.110213851203821633e+01
1.044000000000000000e+03	6.858904760342423579e-01	2.337415466229969141e+01	1.074814672005415161e+01
1.047000000000000000e+03	7.254510175115067572e-01	2.335505565233393455e+01	1.106115370209514737e+01
1.050000000000000000e+03	7.374986976686899176e-01	2.347002395396541274e+01	1.111599043606968884e+01
1.053000000000000000e+03	6.784950219747203359e-01	2.353199170236727866e+01	1.083764849460044388e+01
1.056000000000000000e+03	7.313585589105875417e-01	2.347965394759352620e+01	1.111866608964317216e+01
1.059000000000000000e+03	7.338334433604758456e-01	2.348981544453292969e+01	1.112639182884327660e+01
1.062000000000000000e+03	7.460596379998476468e-01	2.331643006825992614e+01	1.105980234362467840e+01
